1637328682.5511122,A,0,0,0
1637328683.5701323,A,0,0,0
1637328684.5968466,A,0,0,0
1637328685.619747,A,0,0,0
1637328686.6388571,A,0,0,0
1637328687.6616583,A,0,0,0
1637328688.6812809,A,0,0,0
1637328689.7147493,A,0,0,0
1637328690.739978,A,0,0,0
1637328691.7612875,A,0,0,0
1637328692.793428,A,0,0,0
1637328693.8242853,A,0,0,0
1637328694.8628128,A,0,0,0
1637328695.883769,A,0,0,0
1637328696.90523,A,0,0,0
1637328697.9336052,A,0,0,0
1637328698.970887,A,0,0,0
1637328699.9970138,A,0,0,0
1637328701.0299082,A,0,0,0
1637328702.0533435,A,0,0,0
1637328703.102801,A,0,0,0
1637328704.1260037,A,0,0,0
1637328705.1483183,A,0,0,0
1637328706.1682992,A,0,0,0
1637328707.1931767,A,0,0,0
1637328708.2231045,A,0,0,0
1637328709.2444046,A,0,0,0
1637328710.3849657,A,0,0,0
1637328711.4128766,A,0,0,0
1637328712.4430647,A,0,0,0
1637328713.4654808,A,0,0,0
1637328714.4853215,A,0,0,0
1637328715.5087626,A,0,0,0
1637328716.5379763,A,0,0,0
1637328717.5625582,A,0,0,0
1637328718.5895896,A,0,0,0
1637328719.6237097,A,0,0,0
1637328720.6465144,A,0,0,0
1637328721.6665778,A,0,0,0
1637328722.688444,A,0,0,0
1637328723.710847,A,0,0,0
1637328724.732067,A,0,0,0
1637328725.7626994,A,0,0,0
1637328726.792121,A,0,0,0
1637328727.8244288,A,0,0,0
1637328728.8439603,A,0,0,0
1637328729.8724995,A,0,0,0
1637328730.897042,A,0,0,0
1637328731.9209523,A,1.1073789596557617,0.8045579195022583,0.09439980983734131
1637328732.9464195,A,1.1979961395263672,0.8388468623161316,0.14087258279323578
1637328733.983592,A,1.2678261995315552,0.7309866547584534,0.0009719482623040676
1637328735.0043366,A,1.2522547245025635,0.8443461656570435,0.0471399649977684
1637328736.0284066,A,1.2521790266036987,0.8446028828620911,0.09415639191865921
1637328737.0512059,A,1.267119288444519,0.7319052815437317,0.14151790738105774
1637328738.0755682,A,1.3280202150344849,0.9000577926635742,0.18831464648246765
1637328739.1024196,A,1.3444867134094238,0.6881161332130432,0.18807384371757507
1637328740.1240973,A,1.3684343099594116,0.6392489671707153,0.1878317892551422
1637328741.144728,A,1.3520770072937012,1.4453109502792358,0.0004890935379080474
1637328742.183997,A,1.3520770072937012,1.4453109502792358,0.0004890935379080474
1637328743.2103984,A,1.7023879289627075,1.959852695465088,0.04792889207601547
1637328744.2401104,A,1.801992654800415,1.868661642074585,0.23526884615421295
1637328745.2614236,A,1.5697201490402222,2.0080697536468506,3.222507061195756e-08
1637328746.2802875,A,2.0931200981140137,2.173957586288452,8.562755539343048e-13
1637328747.3049273,A,1.7070176601409912,1.959648609161377,0.09391339123249054
1637328748.3457835,A,1.8002257347106934,1.9993582963943481,6.286963412094337e-07
1637328749.3875177,A,1.7977830171585083,2.0014922618865967,0.0014523075660690665
1637328750.4126859,A,1.6984821557998657,2.0252561569213867,3.8590307838148874e-08
1637328751.4663754,A,1.6990160942077637,2.024808645248413,1.0254107675813917e-12
1637328752.4921656,A,1.5643006563186646,2.072134494781494,0.1408700793981552
1637328753.5192208,A,1.3524751663208008,2.1605782508850098,0.14159810543060303
1637328754.5425155,A,1.5506690740585327,2.536271333694458,0.0002458137460052967
1637328755.565888,A,1.9112749099731445,2.2780065536499023,0.04816696047782898
1637328756.5891695,A,1.4393551349639893,2.8141086101531982,0.00024333114561159164
1637328757.6093724,A,0.7199416756629944,3.3682687282562256,0.04744080454111099
1637328758.6326094,A,0.6259015202522278,3.5310895442962646,0.1880713254213333
1637328759.6543179,A,-0.7778161764144897,4.317986965179443,0.6547691822052002
1637328760.689121,A,-0.6196048259735107,4.6347832679748535,0.7029638886451721
1637328761.7200587,A,-0.8187183737754822,4.6956400871276855,0.0505613274872303
1637328762.742954,A,-0.9092240929603577,5.156680583953857,1.3435011396722985e-06
1637328763.7683544,A,-1.3310546875,5.794820785522461,1.7448184008728163e-09
1637328764.9051762,A,-1.3310546875,5.794820785522461,1.7448184008728163e-09
1637328766.0016608,A,-2.024449586868286,6.624884128570557,0.2356114238500595
1637328767.0261006,A,-2.767263650894165,6.372235298156738,0.24102990329265594
1637328768.050858,A,-2.7598588466644287,6.199961185455322,0.23600058257579803
1637328769.074029,A,-2.555184841156006,6.249134540557861,0.00024829397443681955
1637328770.107156,A,-2.335310220718384,6.032190799713135,1.2798999478036421e-06
1637328771.1451094,A,-1.6332378387451172,6.012862682342529,1.3304645163358941e-09
1637328772.1740646,A,-1.6332378387451172,6.012862682342529,1.3304645163358941e-09
1637328773.20399,A,-1.6332378387451172,6.012862682342529,1.3304645163358941e-09
1637328774.2253098,A,-1.6332378387451172,6.012862682342529,1.3304645163358941e-09
1637328775.2465231,A,-1.6332378387451172,6.012862682342529,1.3304645163358941e-09
1637328776.2708526,A,-8.58401870727539,9.331375122070312,4.945966596350826e-13
1637328777.3069568,A,-9.10565185546875,8.578221321105957,6.423336712649058e-16
1637328778.3285275,A,-9.342216491699219,8.206326484680176,3.311020564748936e-18
1637328779.3534892,A,-9.658233642578125,7.705541610717773,0.00018294938490726054
1637328780.3784392,A,-10.193259239196777,7.199926376342773,4.861183011684034e-09
1637328781.4042342,A,-10.193259239196777,7.199926376342773,4.861183011684034e-09
1637328782.4353852,A,-10.396464347839355,6.759024620056152,2.6047728495068485e-14
1637328783.4656472,A,-10.459988594055176,6.568195819854736,3.3828444505417624e-17
1637328784.4852598,A,-10.611136436462402,6.3603835105896,8.988620932257305e-22
1637328785.511359,A,-10.514098167419434,6.992577075958252,0.23478347063064575
1637328786.5398188,A,-10.513749122619629,7.4342041015625,0.0003049156512133777
1637328787.5781496,A,-10.368661880493164,7.702721118927002,7.899396337052167e-07
1637328788.6076438,A,-10.368661880493164,7.702721118927002,7.899396337052167e-07
1637328789.6313648,A,-10.000692367553711,7.356475353240967,4.232730485553837e-12
1637328790.6574585,A,-11.87514877319336,4.355483055114746,2.8335703848991954e-17
1637328791.6819153,A,-11.87514877319336,4.355483055114746,2.8335703848991954e-17
1637328792.70795,A,-10.976487159729004,5.592799663543701,0
1637328793.7336688,A,-10.976487159729004,5.592799663543701,0
1637328794.766258,A,-10.976487159729004,5.592799663543701,0
1637328795.790046,A,-10.976487159729004,5.592799663543701,0
1637328796.842095,A,-10.976487159729004,5.592799663543701,0
1637328798.8979714,A,-0.6500023007392883,5.293844223022461,0
1637328799.9249651,A,-11.647673606872559,4.2618913650512695,0
1637328800.959257,A,-11.436180114746094,4.164095878601074,0
1637328801.9855926,A,-11.436180114746094,4.164095878601074,0
1637328803.006774,A,-12.286370277404785,1.434085488319397,0
1637328804.0268393,A,-12.286370277404785,1.434085488319397,0
1637328805.050565,A,-12.522082328796387,2.1627752780914307,0
1637328806.0682466,A,-12.522082328796387,2.1627752780914307,0
1637328807.1010337,A,-7.383965015411377,3.5937705039978027,0
1637328808.1263158,A,-4.632884502410889,4.308818340301514,0
1637328809.146967,A,-4.632884502410889,4.308818340301514,0
1637328810.179507,A,-4.632884502410889,4.308818340301514,0
1637328811.2067595,A,-9.990124702453613,6.7064971923828125,0
1637328812.2421818,A,-10.077083587646484,6.685815334320068,0
1637328813.2635202,A,-10.077083587646484,6.685815334320068,0
1637328814.2903776,A,-10.077083587646484,6.685815334320068,0
1637328815.3162014,A,-10.077083587646484,6.685815334320068,0
1637328816.3530567,A,-10.228007316589355,6.230504512786865,0
1637328817.3740091,A,-10.331990242004395,6.026270389556885,0
1637328818.4314194,A,-10.431426048278809,5.727061748504639,0
1637328819.4519129,A,-10.466009140014648,5.659121036529541,0
1637328820.475734,A,-10.466009140014648,5.659121036529541,0
1637328821.498872,A,-6.711494445800781,3.9350743293762207,0.2357954978942871
1637328822.5223954,A,-4.228898048400879,3.799480676651001,6.256165215745568e-05
1637328823.5467973,A,-4.373562812805176,5.855775833129883,3.224849081107095e-07
1637328824.5754848,A,-4.373562812805176,5.855775833129883,3.224849081107095e-07
1637328825.59556,A,-4.373562812805176,5.855775833129883,3.224849081107095e-07
1637328826.6180542,A,-4.373562812805176,5.855775833129883,3.224849081107095e-07
1637328827.65362,A,-8.721304893493652,8.077249526977539,1.2909751045953044e-10
1637328828.6836324,A,-9.165359497070312,7.854240417480469,6.65452502129904e-13
1637328829.7071686,A,-9.428143501281738,7.610402584075928,8.642298336659308e-16
1637328830.7362552,A,-9.706526756286621,7.186661720275879,1.1223783155136283e-18
1637328831.7602348,A,-9.706526756286621,7.186661720275879,1.1223783155136283e-18
1637328832.7845445,A,-9.875799179077148,6.541183948516846,8.338628828871993e-22
1637328833.8056777,A,-10.00155258178711,6.155930519104004,4.298278641621758e-24
1637328836.3227506,A,-8.574224472045898,9.076920509338379,1.187222963257052e-31
1637328838.515873,A,-9.843225479125977,6.350282669067383,0.09391340613365173
1637328839.727097,A,-9.816668510437012,6.046470642089844,5.032278522776323e-07
1637328841.1530578,A,-9.903648376464844,6.068751335144043,2.593971926145855e-09
1637328842.1795244,A,-9.830180168151855,5.96936559677124,2.696451135292266e-12
1637328843.2006097,A,-9.719060897827148,5.843623161315918,2.80296691246133e-15
1637328844.2294095,A,-8.502642631530762,2.6165592670440674,1.4448360450741284e-17
1637328845.256567,A,-9.7413330078125,5.559229373931885,3.743148660637011e-20
1637328846.2766294,A,-9.7413330078125,5.559229373931885,3.743148660637011e-20
1637328847.3032568,A,-9.724590301513672,5.92458963394165,2.163673018027354e-23
1637328848.3314338,A,-9.724590301513672,5.92458963394165,2.163673018027354e-23
1637328849.3553479,A,-9.362874984741211,6.633023738861084,7.279737735501138e-29
1637328850.374655,A,-9.362874984741211,6.633023738861084,7.279737735501138e-29
1637328851.395655,A,-6.7914557456970215,4.82844877243042,6.308272213525368e-32
1637328852.4173808,A,-6.449440956115723,5.3080244064331055,3.251701375646316e-34
1637328853.4373734,A,-6.449440956115723,5.3080244064331055,3.251701375646316e-34
1637328854.4561894,A,-6.449440956115723,5.3080244064331055,3.251701375646316e-34
1637328855.4894717,A,-9.102921485900879,6.401376247406006,8.720826849894423e-40
1637328856.5130265,A,-9.102921485900879,6.401376247406006,8.720826849894423e-40
1637328857.5384557,A,-7.157631874084473,5.025650501251221,1.401298464324817e-45
1637328858.5889673,A,-3.012324810028076,4.516908645629883,0.09391339868307114
1637328859.6132836,A,-3.012324810028076,4.516908645629883,0.09391339868307114
1637328860.6415281,A,-3.012324810028076,4.516908645629883,0.09391339868307114
1637328861.6920347,A,-3.012324810028076,4.516908645629883,0.09391339868307114
1637328862.7123106,A,-3.012324810028076,4.516908645629883,0.09391339868307114
1637328863.7349353,A,-1.2231374979019165,3.5745766162872314,0.18877094984054565
1637328864.7560518,A,-1.2231374979019165,3.5745766162872314,0.18877094984054565
1637328865.780008,A,-1.0899018049240112,3.1702418327331543,0.047322679311037064
1637328866.8153234,A,-0.7077997326850891,2.647848606109619,0.09391465038061142
1637328867.858939,A,0.374317467212677,1.6544735431671143,0.002520353998988867
1637328868.9146426,A,0.22006742656230927,2.487743616104126,0.00891686137765646
1637328869.9396565,A,-0.27468934655189514,3.195040464401245,4.854951839661226e-05
1637328870.959457,A,-1.0417741537094116,3.674908399581909,0.04695669934153557
1637328871.981639,A,-1.2208967208862305,4.067258358001709,0.6602253913879395
1637328873.0042722,A,-2.012598752975464,4.0554728507995605,0.19438764452934265
1637328874.0238466,A,-1.4677270650863647,4.489227294921875,0.0005255528958514333
1637328875.047294,A,-1.3578846454620361,4.422796249389648,0.04669719189405441
1637328876.0767736,A,-0.31358012557029724,4.331305980682373,0.007082175463438034
1637328877.099184,A,-0.11902082711458206,3.587951898574829,0.05323553830385208
1637328878.1250918,A,-0.4026354253292084,3.328338861465454,0.00027287559350952506
1637328879.1459718,A,-0.9715431928634644,2.8612799644470215,7.250772426914409e-09
1637328880.164191,A,-1.422372579574585,2.1180639266967773,0.0002420512610115111
1637328881.1899555,A,-1.7796491384506226,2.2011804580688477,0.6571932435035706
1637328882.2319841,A,-2.059802532196045,2.2090137004852295,0.14661432802677155
1637328883.2547333,A,-2.094484329223633,2.241766929626465,0.6075099110603333
1637328884.275168,A,-2.1245601177215576,2.278308629989624,0.7079883217811584
1637328885.2946932,A,-2.1567492485046387,2.3128302097320557,3.9094335079425946e-05
1637328886.3165264,A,-2.1567492485046387,2.3128302097320557,3.9094335079425946e-05
1637328887.3719316,A,-2.3427040576934814,2.2624025344848633,0.23599685728549957
1637328888.424015,A,-2.262434720993042,2.342676877975464,6.270841822697548e-06
1637328889.4469292,A,-2.3739798069000244,2.29740047454834,0.046957943588495255
1637328890.4670672,A,-2.3765945434570312,2.295254707336426,0.04719875380396843
1637328891.4975784,A,-2.603325366973877,2.1844494342803955,0.09440000355243683
1637328892.5215335,A,-2.603325366973877,2.1844494342803955,0.09440000355243683
1637328893.5532293,A,-2.603325366973877,2.1844494342803955,0.09440000355243683
1637328894.5783339,A,-2.603325366973877,2.1844494342803955,0.09440000355243683
1637328895.6011202,A,-2.603325366973877,2.1844494342803955,0.09440000355243683
1637328897.6421928,A,-2.603325366973877,2.1844494342803955,0.09440000355243683
1637328898.6621313,A,-2.8225553035736084,2.056903600692749,0.0007298964192159474
1637328899.6844888,A,-2.7874722480773926,2.025378465652466,3.7432600947795436e-06
1637328900.7066097,A,-2.7875490188598633,2.025272846221924,9.946485302059216e-11
1637328901.7270248,A,-2.7875490188598633,2.025272846221924,9.946485302059216e-11
1637328902.9428577,A,-2.714092969894409,2.0451955795288086,6.658601701935716e-16
1637328904.0266552,A,-2.717478036880493,2.0406620502471924,8.892126153666125e-21
1637328905.0458739,A,-2.78751277923584,2.025319814682007,0.04719874635338783
1637328906.0676608,A,-2.8139381408691406,1.9054535627365112,1.2541518117359374e-06
1637328907.1003242,A,-2.820889472961426,1.895153284072876,3.332497125474454e-11
1637328908.1193461,A,-2.787687301635742,2.0250802040100098,0.0002420512610115111
1637328909.275081,A,-2.910482168197632,1.7546898126602173,6.270842050071224e-07
1637328910.3517559,A,-2.9669365882873535,1.751804232597351,0.09391339123249054
1637328911.3758008,A,-2.793041229248047,2.017625570297241,1.2863436538168571e-08
1637328912.414525,A,-3.0064477920532227,1.682755470275879,0.09391339123249054
1637328913.471871,A,-2.8234171867370605,1.8917834758758545,2.4954401851573493e-06
1637328914.506378,A,-2.8234171867370605,1.8917834758758545,2.4954401851573493e-06
1637328915.5410159,A,-2.750288486480713,2.0745012760162354,0.0002445531135890633
1637328916.56583,A,-2.232069253921509,3.069171905517578,0.04695670306682587
1637328917.5982363,A,-1.9413025379180908,2.629976987838745,0.14135542511940002
1637328918.6254225,A,-2.0469179153442383,2.533599376678467,0.04696045070886612
1637328919.6468072,A,-1.9340225458145142,2.5619983673095703,0.04719876870512962
1637328920.6696177,A,-1.9505414962768555,2.4891438484191895,0.14087072014808655
1637328921.693819,A,-2.126979112625122,2.27604603767395,0.14087381958961487
1637328922.7187352,A,-1.8904309272766113,2.4168570041656494,0.00024579453747719526
1637328923.7434237,A,-2.326542377471924,1.999483585357666,6.531183149860453e-09
1637328924.7695014,A,-2.1657156944274902,2.1056957244873047,0.0004841025220230222
1637328925.7971067,A,-2.06643009185791,2.1384811401367188,1.2541684100142447e-06
1637328926.8158705,A,-2.065333604812622,2.1387150287628174,3.332497125474454e-11
1637328927.8400867,A,-2.4777631759643555,2.6546332836151123,0.0002420512610115111
1637328928.8707619,A,-2.8597469329833984,3.5096089839935303,0.18855512142181396
1637328929.9156227,A,-2.6520392894744873,2.5532162189483643,0.000486623786855489
1637328930.9395978,A,-2.6520392894744873,2.5532162189483643,0.000486623786855489
1637328931.9626274,A,-3.282545804977417,3.644172430038452,6.498542148847264e-09
1637328933.0005484,A,-2.2994930744171143,4.121952056884766,0.18782678246498108
1637328934.0216916,A,-1.6884130239486694,3.950409412384033,0.00019524719391483814
1637328935.0409973,A,-2.495887279510498,4.11186408996582,0.09391441196203232
1637328936.0674274,A,-2.495887279510498,4.11186408996582,0.09391441196203232
1637328937.0944288,A,-1.7820457220077515,3.9612598419189453,0.8933039903640747
1637328938.1205447,A,-1.8462013006210327,3.4587512016296387,0.8052937984466553
1637328939.1414142,A,-1.4263968467712402,3.1899170875549316,0.893391489982605
1637328940.1645927,A,-1.517381191253662,3.403475046157837,0.10052844882011414
1637328941.2066197,A,-1.099816083908081,3.1688690185546875,0.04777449369430542
1637328942.238455,A,-0.7499403357505798,2.975343704223633,0.04720000922679901
1637328943.2588613,A,-0.7423498630523682,2.976837396621704,0.047200001776218414
1637328944.2830703,A,-0.6359163522720337,3.001359462738037,3.1597696192875446e-07
1637328945.311595,A,-0.6332593560218811,3.001570701599121,0.09391339123249054
1637328946.3341198,A,-0.3682630658149719,2.998270034790039,2.4954401851573493e-06
1637328947.3589084,A,-0.3682630658149719,2.998270034790039,2.4954401851573493e-06
1637328948.3812466,A,-0.21074123680591583,3.013733386993408,0.047199998050928116
1637328949.4177806,A,-0.26291418075561523,3.0566866397857666,0.001211510505527258
1637328950.4487126,A,-0.2642722427845001,3.0565779209136963,0.0012102884938940406
1637328951.6543093,A,-0.16924330592155457,3.063796043395996,0.00024208342074416578
1637328952.673603,A,-0.11041237413883209,3.112776279449463,0.23478472232818604
1637328953.6994631,A,0.1564977616071701,3.0643136501312256,0.09512989223003387
1637328954.7232544,A,0.1630202978849411,3.11063814163208,0.0939159169793129
1637328955.8659859,A,0.3176027834415436,3.051494836807251,0.18831337988376617
1637328956.941538,A,0.5300478339195251,3.0215988159179688,0.0951295867562294
1637328957.9779637,A,0.31862181425094604,3.004199981689453,0.18831714987754822
1637328959.0001662,A,0.5213648676872253,2.975426197052002,0.1418432891368866
1637328960.0307178,A,0.5713502764701843,2.96622896194458,0.09536946564912796
1637328961.063333,A,0.6261622309684753,2.9555294513702393,0.0004866366507485509
1637328962.1727076,A,0.8989819884300232,2.933626413345337,0.18782679736614227
1637328963.2558217,A,0.6264610886573792,2.9554691314697266,0.0944024845957756
1637328964.2804852,A,0.6264610886573792,2.9554691314697266,0.0944024845957756
1637328965.370482,A,0.6262684464454651,2.955508232116699,0.09440000355243683
1637328966.3939648,A,0.5444002747535706,3.0667600631713867,2.5083702439587796e-06
1637328967.4171486,A,0.8936191201210022,2.9349498748779297,0.18782678246498108
1637328968.4424422,A,0.640339195728302,3.0004189014434814,0.09391465783119202
1637328969.465583,A,0.9066564440727234,2.9799692630767822,0.09439750015735626
1637328970.4920883,A,1.0603886842727661,2.9294564723968506,0.0004866044328082353
1637328971.5181944,A,1.2816977500915527,3.497842311859131,0.18855294585227966
1637328972.5446007,A,1.1834864616394043,3.2867696285247803,0.000489112688228488
1637328973.5638828,A,0.5924162864685059,3.728624105453491,1.2996565601497423e-08
1637328974.5987113,A,-0.6781270503997803,3.905142068862915,0.04695669561624527
1637328975.6294124,A,-1.030889630317688,4.168158531188965,0.7043906450271606
1637328976.6531103,A,-1.9697781801223755,3.9231812953948975,0.6075746417045593
1637328977.6723363,A,-2.3508291244506836,4.469318389892578,1.605360012035817e-05
1637328978.6921656,A,-2.302999258041382,4.336086273193359,8.275271312641053e-08
1637328979.7150555,A,-2.0535011291503906,4.821836948394775,0.04695669561624527
1637328980.7358134,A,-1.7330317497253418,5.142285346984863,0.14111213386058807
1637328981.7663765,A,-1.273621916770935,5.985107421875,0.2359977513551712
1637328982.808481,A,-1.1429311037063599,6.3631911277771,0.0009744687122292817
1637328983.8341603,A,-0.6631609797477722,6.905264854431152,2.589330883040475e-08
1637328984.8579957,A,-0.6422976851463318,7.3333330154418945,6.880297113293077e-13
1637328985.887239,A,-0.678710401058197,7.7573981285095215,8.935511496845593e-16
1637328986.9082222,A,-0.05398740991950035,8.257367134094238,2.314907130440888e-18
1637328987.9370756,A,-0.001309881336055696,9.199418067932129,6.151024894869418e-23
1637328988.9642148,A,-6.06962239544373e-05,9.015645980834961,7.988397491530247e-26
1637328989.9884007,A,-9.978305570257362e-06,8.968037605285645,4.117758110238948e-28
1637328991.0092804,A,-3.646919140010141e-07,8.49664306640625,3.5682641183758794e-31
1637328992.0459464,A,-3.646919140010141e-07,8.49664306640625,3.5682641183758794e-31
1637328993.0666943,A,-0.8558778762817383,8.404928207397461,0.00024267191474791616
1637328994.0911465,A,-0.8558778762817383,8.404928207397461,0.00024267191474791616
1637328995.1171238,A,-1.1513253450393677,8.27492904663086,2.522590705211769e-07
1637328996.1366923,A,-1.1557369232177734,8.22648811340332,2.622238537419719e-10
1637328997.1576266,A,-0.9065247178077698,8.210569381713867,1.3516766915813716e-12
1637328998.1835196,A,-1.130906343460083,8.134711265563965,1.405076887630273e-15
1637328999.2076147,A,-1.1300116777420044,7.991896629333496,9.406171244547382e-21
1637329000.2315822,A,-0.7600355744361877,7.988473892211914,0.09391339868307114
1637329001.2591784,A,-0.6914780735969543,7.899609565734863,0.09440000355243683
1637329002.2888255,A,-0.6870018243789673,7.852408409118652,0.09440000355243683
1637329003.317073,A,-0.6870018243789673,7.852408409118652,0.09440000355243683
1637329004.342877,A,-0.6968218088150024,7.8041582107543945,0.09391390532255173
1637329005.36172,A,-0.6789845824241638,7.758833885192871,0.09439998865127563
1637329006.3911934,A,-0.6746695637702942,7.711435794830322,0.00012259821232873946
1637329007.4164853,A,-1.3082813024520874,7.582010269165039,3.2575804276291365e-09
1637329008.4458578,A,-1.3358160257339478,7.576745986938477,2.1808067707912958e-14
1637329009.4735217,A,-1.3278671503067017,7.5308451652526855,1.1241347466904204e-16
1637329010.5011895,A,-1.3278892040252686,7.530837059020996,2.9870192680209155e-21
1637329011.5199919,A,-1.3359787464141846,7.576712131500244,7.937023541375311e-26
1637329012.5586746,A,-1.3359795808792114,7.576716899871826,1.030789243338888e-28
1637329013.5994084,A,-1.3278462886810303,7.530590534210205,2.7389295717357696e-33
1637329014.6683774,A,-1.3277835845947266,7.530234336853027,2.847135529990429e-36
1637329015.862805,A,-0.932851254940033,7.5417327880859375,7.56519001935039e-41
1637329016.912497,A,-0.9263841509819031,7.54252290725708,9.80908925027372e-44
1637329017.9433777,A,-0.9203622341156006,7.495711326599121,0
1637329018.9838982,A,-1.481821060180664,7.405555725097656,0.04695669561624527
1637329020.0194635,A,-1.5573480129241943,7.341511249542236,0.04719974845647812
1637329021.0419576,A,-0.6961646676063538,7.472158432006836,0.09391465038061142
1637329022.0676594,A,-0.658387303352356,7.523245334625244,0.00012259498180355877
1637329023.1386366,A,-0.6582216620445251,7.523260593414307,6.31937155048945e-07
1637329024.1577442,A,-0.6540869474411011,7.476245403289795,0.00048410255112685263
1637329025.1768885,A,-0.6663907170295715,7.616880893707275,0.09427741169929504
1637329026.2124007,A,-0.6827347278594971,7.803693771362305,0.09439937025308609
1637329027.2383664,A,-0.952237069606781,7.4939069747924805,2.5083536456804723e-06
1637329028.2607872,A,-0.952237069606781,7.4939069747924805,2.5083536456804723e-06
1637329029.292133,A,-1.2992281913757324,6.768830299377441,0.09391340613365173
1637329030.3173048,A,-1.2335125207901,6.348445892333984,0.14153806865215302
1637329031.3473647,A,-1.2335125207901,6.348445892333984,0.14153806865215302
1637329032.3718822,A,-1.2847546339035034,5.565731525421143,6.322198942143586e-07
1637329033.394269,A,-1.7951332330703735,5.372504234313965,3.2589522191983633e-09
1637329034.417637,A,-1.7951332330703735,5.372504234313965,3.2589522191983633e-09
1637329035.4474583,A,-1.7951332330703735,5.372504234313965,3.2589522191983633e-09
1637329036.471637,A,-1.7951332330703735,5.372504234313965,3.2589522191983633e-09
1637329037.499485,A,-9.191463470458984,6.394112586975098,1.4132522192442099e-12
1637329038.5272193,A,-9.366048812866211,5.982532501220703,1.4690778500918607e-15
1637329039.5548053,A,-5.159518241882324,2.120346784591675,9.834620913487873e-21
1637329040.5872142,A,-2.0034291744232178,3.477515459060669,2.613175950773499e-25
1637329041.6112435,A,-1.9356387853622437,3.352842092514038,0.18782678246498108
1637329042.6308026,A,-2.075026273727417,2.868908405303955,0.0014585396274924278
1637329043.654679,A,-1.8013676404953003,2.8824713230133057,0.00048414128832519054
1637329044.7249696,A,-1.8013676404953003,2.8824713230133057,0.00048414128832519054
1637329045.7860434,A,-2.2781505584716797,3.0425429344177246,0.09415669739246368
1637329046.8069925,A,-1.8215365409851074,2.129551649093628,0.14141641557216644
1637329047.83219,A,-1.3217185735702515,1.4176557064056396,0.00036636501317843795
1637329049.038,A,-1.9467626810073853,1.4135472774505615,0.046962935477495193
1637329050.1015718,A,-2.623340606689453,1.294187068939209,0.00024329914595000446
