1637328581.1881185,G,36.59737777709961,-4.511828899383545
1637328582.2136486,G,36.59737777709961,-4.511828899383545
1637328583.239118,G,36.59737777709961,-4.511828899383545
1637328584.2647328,G,36.59737777709961,-4.511828899383545
1637328585.3687782,G,36.59737777709961,-4.511828899383545
1637328586.392028,G,36.59737777709961,-4.511828899383545
1637328587.4130843,G,36.59737777709961,-4.511828899383545
1637328588.4538608,G,36.59737777709961,-4.511828899383545
1637328589.476576,G,36.59737777709961,-4.511828899383545
1637328590.500084,G,36.59737777709961,-4.511828899383545
1637328591.5938628,G,36.59737777709961,-4.511828899383545
1637328592.6233926,G,36.59737777709961,-4.511828899383545
1637328593.6493216,G,36.59737777709961,-4.511828899383545
1637328594.6813297,G,36.59737777709961,-4.511828899383545
1637328595.7046273,G,36.59737777709961,-4.511828899383545
1637328596.73486,G,36.59737777709961,-4.511828899383545
1637328597.793554,G,36.59737777709961,-4.511828899383545
1637328598.8184164,G,36.59737777709961,-4.511828899383545
1637328599.8414137,G,36.59737777709961,-4.511828899383545
1637328600.8813143,G,36.59737777709961,-4.511828899383545
1637328601.9066498,G,36.59737777709961,-4.511828899383545
1637328603.149283,G,36.59737777709961,-4.511828899383545
1637328604.2300239,G,36.59737777709961,-4.511828899383545
1637328605.2487662,G,36.59737777709961,-4.511828899383545
1637328606.2691498,G,36.59737777709961,-4.511828899383545
1637328607.2877834,G,36.59737777709961,-4.511828899383545
1637328608.3093944,G,36.59737777709961,-4.511828899383545
1637328609.539386,G,36.59737777709961,-4.511828899383545
1637328610.5578628,G,36.59737777709961,-4.511828899383545
1637328611.581655,G,36.59737777709961,-4.511828899383545
1637328612.6078296,G,36.59737777709961,-4.511828899383545
1637328613.6307745,G,36.59737777709961,-4.511828899383545
1637328614.6857188,G,36.59737777709961,-4.511828899383545
1637328615.7098055,G,36.59737777709961,-4.511828899383545
1637328616.734113,G,36.59737777709961,-4.511828899383545
1637328617.7674165,G,36.59737777709961,-4.511828899383545
1637328618.7908406,G,36.59737777709961,-4.511828899383545
1637328619.8148892,G,36.59737777709961,-4.511828899383545
1637328620.8390932,G,36.59737777709961,-4.511828899383545
1637328621.8627946,G,36.59737777709961,-4.511828899383545
1637328622.8940449,G,36.59737777709961,-4.511828899383545
1637328623.9160218,G,36.59737777709961,-4.511828899383545
1637328624.9411523,G,36.59737777709961,-4.511828899383545
1637328626.0433717,G,36.59737777709961,-4.511828899383545
1637328627.0672839,G,36.59737777709961,-4.511828899383545
1637328628.0924156,G,36.59737777709961,-4.511828899383545
1637328629.116651,G,36.59737777709961,-4.511828899383545
1637328630.1518672,G,36.59737777709961,-4.511828899383545
1637328631.1805005,G,36.59737777709961,-4.511828899383545
1637328632.2155247,G,36.59737777709961,-4.511828899383545
1637328633.249018,G,36.59737777709961,-4.511828899383545
1637328634.272267,G,36.59737777709961,-4.511828899383545
1637328635.303251,G,36.59737777709961,-4.511828899383545
1637328636.330248,G,36.59737777709961,-4.511828899383545
1637328637.34719,G,36.59737777709961,-4.511828899383545
1637328638.3652456,G,36.59737777709961,-4.511828899383545
1637328639.3869832,G,36.59737777709961,-4.511828899383545
1637328640.4135695,G,36.59737777709961,-4.511828899383545
1637328641.435236,G,36.59737777709961,-4.511828899383545
1637328642.4587495,G,36.59737777709961,-4.511828899383545
1637328643.4867928,G,36.59737777709961,-4.511828899383545
1637328644.52537,G,36.59737777709961,-4.511828899383545
1637328645.552098,G,36.59737777709961,-4.511828899383545
1637328646.5720682,G,36.59737777709961,-4.511828899383545
1637328647.5948248,G,36.59737777709961,-4.511828899383545
1637328648.6183703,G,36.59737777709961,-4.511828899383545
1637328649.639759,G,36.59737777709961,-4.511828899383545
1637328650.6641622,G,36.59737777709961,-4.511828899383545
1637328651.6833766,G,36.59737777709961,-4.511828899383545
1637328652.7296474,G,36.59737777709961,-4.511828899383545
1637328653.7525458,G,36.59737777709961,-4.511828899383545
1637328654.7756865,G,36.59737777709961,-4.511828899383545
1637328655.8009012,G,36.59737777709961,-4.511828899383545
1637328656.842598,G,36.59737777709961,-4.511828899383545
1637328657.8643835,G,36.59737777709961,-4.511828899383545
1637328658.890617,G,36.59737777709961,-4.511828899383545
1637328659.9157896,G,36.59737777709961,-4.511828899383545
1637328660.9456677,G,36.59737777709961,-4.511828899383545
1637328661.9843872,G,36.59737777709961,-4.511828899383545
1637328663.0121174,G,36.59737777709961,-4.511828899383545
1637328664.0380182,G,36.59737777709961,-4.511828899383545
1637328665.074281,G,36.59737777709961,-4.511828899383545
1637328666.101546,G,36.59737777709961,-4.511828899383545
1637328667.125643,G,36.59737777709961,-4.511828899383545
1637328668.152644,G,36.59737777709961,-4.511828899383545
